"","id","deviceid","latitude","longitude","addr1","addr2","addr3","addr4"
"1986",5672,"64cd03dfd473f1e6",36.8231433,127.1325623,NA,NA,NA,NA
"1987",5673,"49fc00ef695b35f1",36.726613998166,127.535172780286,NA,NA,NA,NA
"1988",5674,"55cea638eddabd34",35.5611469,129.2923001,NA,NA,NA,NA
"1989",5675,"e4a36338d521266c",37.4552933,126.6589839,NA,NA,NA,NA
"1990",5676,"9bb26fa6d343c66a",37.5118503,127.0300913,NA,NA,NA,NA
"1991",5677,"34b0043ab03a896d",35.0514358,128.9664036,NA,NA,NA,NA
"1992",5678,"5fb30aa4638e5edf",36.6187352,127.5039668,NA,NA,NA,NA
"1993",5679,"a290e087d1f56eed",37.64136,127.3013825,NA,NA,NA,NA
"1994",5680,"ff8a657eeb0a2cb2",37.9022037,126.9707973,NA,NA,NA,NA
"1995",5681,"7dc9765bf7e16225",37.6223797,126.9139351,NA,NA,NA,NA
"1996",5682,"b19ec710cbdc66c5",35.1719144,129.1210196,"대한민국","부산광역시","수영구","수영동"
"1997",5683,"5b37822ee56a2570",37.5959822,127.1424212,NA,NA,NA,NA
"1998",5684,"ee43ae126ede90",36.626462,127.5170386,NA,NA,NA,NA
"1999",5685,"4a0793d97619242b",37.2848464,126.9740727,NA,NA,NA,NA
"2000",5686,"f628831a3b36a6f8",35.8361446,127.1167294,NA,NA,NA,NA
"2001",5687,"ab9c4f21e1a93daf",36.7481413,126.308913,NA,NA,NA,NA
"2002",5688,"8b2662b21e164920",37.518606,126.8839107,NA,NA,NA,NA
"2003",5689,"93f6c412ab01ff09",37.4652281,126.689284,NA,NA,NA,NA
"2004",5690,"2034cecca4f50358",35.5587393,129.2752531,NA,NA,NA,NA
"2005",5691,"969deaf0da7f977b",37.3283195,126.849402,NA,NA,NA,NA
"2006",5692,"5ab65dc4849d173f",37.2544071,127.0244935,NA,NA,NA,NA
"2007",5693,"bb3d5790678340a9",36.8728226,127.2119032,"","","",""
"2008",5694,"fc2c6f6b8a98d2c",37.5365449,126.857458,NA,NA,NA,NA
"2009",5695,"fca388371afb9002",37.5810236,126.9105332,NA,NA,NA,NA
"2010",5696,"e6227355842c8509",35.3184967,128.9981215,NA,NA,NA,NA
"2011",5697,"4d118b1e324fe535",37.4105074,126.7111397,NA,NA,NA,NA
"2012",5698,"3048e44b39ddf907",37.7432209,126.8002274,NA,NA,NA,NA
"2013",5699,"c1db1b46cb0350ca",36.3062479,127.3183162,NA,NA,NA,NA
"2014",5700,"12fee447a43a753a",36.515012026611,127.267814314333,NA,NA,NA,NA
"2015",5701,"3576d7bfb7692da3",37.5649681,127.0695166,NA,NA,NA,NA
"2016",5702,"df6d3083eae5456a",36.0882546,129.3850843,"대한민국","경상북도","포항시","북구"
"2017",5703,"14f7564202cfbc83",37.3119676,126.8196862,"대한민국","경기도","안산시","단원구"
"2018",5704,"f1e9b308299421eb",35.14964,128.6669471,NA,NA,NA,NA
"2019",5706,"3bffffb24572558d",37.4734937,126.698892,NA,NA,NA,NA
"2020",5707,"4134faa64553d819",37.6603829,127.0582757,NA,NA,NA,NA
"2021",5708,"19194193e7a9b6b8",37.5035711,126.7842782,NA,NA,NA,NA
"2022",5710,"dede272ae6c22de2",35.1952107,129.0917459,"","","",""
"2023",5711,"5a0b5d191c807bcf",35.1569791,128.7083099,NA,NA,NA,NA
"2024",5712,"13b551b6347e5a26",37.5964698,126.6764967,NA,NA,NA,NA
"2025",5713,"7a870a8d2aaee58a",36.9082271,126.6552251,"대한민국","충청남도","당진시","원당골길"
"2026",5714,"de0534cb81f1be94",37.5135507,126.6723581,NA,NA,NA,NA
"2027",5715,"61b488727b72fdfd",35.5656642,129.1127632,NA,NA,NA,NA
"2028",5716,"976ec157b574158",37.5411264,127.0723069,NA,NA,NA,NA
"2029",5717,"e6d61b912438972",36.3729095,127.431047,NA,NA,NA,NA
"2030",5719,"27bfc6f3351e1029",36.3349944,127.3397483,NA,NA,NA,NA
"2031",5720,"f262c6b6d2f88012",37.5755975,127.1922645,NA,NA,NA,NA
"2032",5721,"b957a866685dc2fe",37.2640395,127.0813252,NA,NA,NA,NA
"2033",5722,"b85227524588df5a",36.3523655,127.3765885,"대한민국","대전광역시","서구","둔지로"
"2034",5723,"20ba94a220514c2b",35.208939,129.0206322,"대한민국","부산광역시","북구","덕천3동"
"2035",5724,"bf99a7ef7fc7aaf6",37.4914079,126.7685218,NA,NA,NA,NA
"2036",5725,"9616eb815f71e438",37.2874242,127.0018734,NA,NA,NA,NA
"2037",5726,"ca7163797cec2bba",36.3135061,126.5120266,NA,NA,NA,NA
"2038",5727,"29fd357c9edc644d",37.5327255,126.824616,NA,NA,NA,NA
"2039",5728,"29688df425004fe1",36.3220092,127.3899642,NA,NA,NA,NA
"2040",5729,"b7968a00a4f5fdbb",37.3827729,126.9588064,NA,NA,NA,NA
"2041",5730,"c4c5c674b1b2a0e7",37.8525243,127.7392226,NA,NA,NA,NA
"2042",5731,"3df8546ddec7d626",36.8703659,127.442573,NA,NA,NA,NA
"2043",5732,"18175be4bc99192e",37.6837049,128.23383,NA,NA,NA,NA
"2044",5733,"40d93f479f818830",37.4753987,126.9316667,NA,NA,NA,NA
"2045",5735,"ea895128407a31b7",35.1907284,128.8080015,"대한민국","경상남도","김해시","장유면"
"2046",5736,"7a9c35e8c33358da",35.959653124446,126.701667311125,"대한민국","전라북도","군산시","나운3동"
"2047",5737,"139c2f307ff452a8",37.640028,127.072852,NA,NA,NA,NA
"2048",5738,"91aef6eb192af74c",35.1681279,129.0291179,NA,NA,NA,NA
"2049",5739,"5ab940ed0b031842",34.8220142,126.4204643,NA,NA,NA,NA
"2050",5740,"438f0c67b02220c1",36.6584858,126.6829659,"대한민국","충청남도","홍성군","홍북면"
"2051",5741,"d42f5fc843219d02",35.1225337,126.8757293,NA,NA,NA,NA
"2052",5742,"d61c707c33ec3b3",37.6179894,127.0817416,NA,NA,NA,NA
"2053",5743,"68b0049667d85344",37.6547681,127.3380406,NA,NA,NA,NA
"2054",5744,"33a8a0e39106e36",35.1600738,129.1724198,NA,NA,NA,NA
"2055",5745,"835335cabf427cd7",37.457338,127.152924,NA,NA,NA,NA
"2056",5746,"6ca20abc43e4b6",34.8926628,128.6885682,NA,NA,NA,NA
"2057",5747,"b230bb722c40ab2f",36.3603919,127.4453359,"대한민국","대전광역시","대덕구","송촌동"
"2058",5748,"281fa97962c953b1",37.0889193,127.2865491,"대한민국","경기도","안성시","고삼면"
"2059",5750,"2ed4ff7da984d261",37.0020359,127.1295981,NA,NA,NA,NA
"2060",5751,"29198adae33885b",36.083349,129.4054551,NA,NA,NA,NA
"2061",5752,"e51c60ffc7805ed7",37.8846893,128.8256223,NA,NA,NA,NA
"2062",5753,"a05191263ec5043e",36.0846753,129.3985676,"","","",""
"2063",5754,"dfbdc76de5a98958",37.35618359,127.06821933,NA,NA,NA,NA
"2064",5755,"5f447a382a0c0106",35.9577235,126.7002105,NA,NA,NA,NA
"2065",5757,"675fbc239415b012",37.6644893,127.0600703,NA,NA,NA,NA
"2066",5758,"dd4d1a7fc533eb77",37.6108348,127.0033188,NA,NA,NA,NA
"2067",5760,"b7c895ff0e25ef3a",37.4400532,126.6756236,"대한민국","인천광역시","남구","학익2동"
"2068",5761,"6785b475b0c199c6",37.7490588,127.0327636,NA,NA,NA,NA
"2069",5762,"9e8e158ee2c6af5a",36.0656472,129.3747839,NA,NA,NA,NA
"2070",5764,"22a14745713518b0",37.53226885,126.86473625,NA,NA,NA,NA
"2071",5765,"9539d287c054d310",37.4639274,126.9316293,NA,NA,NA,NA
"2072",5766,"39c83f8b8211be82",37.2934482,126.9901308,NA,NA,NA,NA
"2073",5768,"f73b0e5c5c9571aa",36.6374134,127.4348279,"대한민국","충청북도","청주시","흥덕구"
"2074",5769,"286e606de0e56988",36.0292366,129.3407557,NA,NA,NA,NA
"2075",5770,"12ee090024a0dbf3",35.1830988,126.9333654,"대한민국","광주광역시","북구","문화동"
"2076",5771,"e5746d288a4eac36",37.4861733,126.7252162,NA,NA,NA,NA
"2077",5772,"ee731590dd8b3056",36.3233172,127.4057001,NA,NA,NA,NA
"2078",5773,"31af8c667f9d319b",33.52510137,126.61225876,NA,NA,NA,NA
"2079",5774,"9a68494d5473d5dc",37.7839257,127.0798202,NA,NA,NA,NA
"2080",5775,"39cac15c90af528b",37.5332883,126.6352835,NA,NA,NA,NA
"2081",5776,"17b3c719ed152d76",35.8460356,128.5255928,NA,NA,NA,NA
"2082",5778,"1947c064519aa66b",35.1819604,129.0803849,NA,NA,NA,NA
"2083",5779,"62b9dec4a2a05752",37.5831347,127.0780979,"대한민국","서울특별시","중랑구","면목5동"
"2084",5781,"35fc106d44c6a20d",35.1948833,128.0795291,NA,NA,NA,NA
"2085",5783,"fe2b4172906ba918",33.4922289,126.4921487,NA,NA,NA,NA
"2086",5784,"3db300482d4c49e4",37.5276579,126.7994115,"대한민국","경기도","부천시","오정구"
"2087",5785,"d67067322363dacf",37.2328889,127.2023306,"대한민국","경기도","용인시","처인구"
"2088",5787,"3fa050178b4597f3",37.0047159,127.1697029,NA,NA,NA,NA
"2089",5788,"7104949bbc6da1ea",37.4210219,126.6988306,NA,NA,NA,NA
"2090",5789,"604930c8550fcdd9",36.977101,128.3617763,NA,NA,NA,NA
"2091",5790,"be5ca8e7a813febf",37.2645498,127.6384737,NA,NA,NA,NA
"2092",5791,"9a1514d7c4bcf8ed",35.5503312,129.3546955,"대한민국","울산광역시","북구","명촌동"
"2093",5793,"99d31d56b90a14ff",37.6966449,127.382869,NA,NA,NA,NA
"2094",5794,"e585fac3735055a2",37.3615247,126.9384557,NA,NA,NA,NA
"2095",5796,"47f1c98bfa3b172c",37.5299974,126.8510548,"","","",""
"2096",5797,"bc87725595b9ed6e",35.0814476,128.9015348,NA,NA,NA,NA
"2097",5798,"1cd573efaa2014e7",35.782394,128.4362506,NA,NA,NA,NA
"2098",5799,"1e5ec00945ee9814",37.5357236,126.7262733,NA,NA,NA,NA
"2099",5800,"519360ee03cf7693",35.3706655,126.6943695,NA,NA,NA,NA
"2100",5801,"872f8ccc0036faff",36.8788856,128.5298211,NA,NA,NA,NA
"2101",5802,"680baec61073a287",37.6178349065016,127.014292004402,NA,NA,NA,NA
"2102",5803,"7b5031080fec70bb",34.8581548,128.4233037,NA,NA,NA,NA
"2103",5804,"b134cd0e913165f",35.1701815,129.1830148,"대한민국","부산광역시","해운대구","좌2동"
"2104",5806,"13aabc40534749b7",35.3197818,129.0276644,NA,NA,NA,NA
"2105",5807,"b86860528d3bff51",35.6308574,129.3243041,NA,NA,NA,NA
"2106",5808,"6b9f1aba88676da7",36.8807733,126.758333,NA,NA,NA,NA
"2107",5809,"217d7c8add5367a7",37.4738403,126.8720163,NA,NA,NA,NA
"2108",5810,"5827e572ade142e2",36.9052161,127.0995966,NA,NA,NA,NA
"2109",5811,"99be2fb3ce5dcf27",37.2158515,127.0414797,NA,NA,NA,NA
"2110",5812,"8ccbdc3c56a62d0a",37.70804674,126.93639913,NA,NA,NA,NA
"2111",5814,"cfbad7f0f624d178",37.7304731,126.760536,NA,NA,NA,NA
"2112",5815,"47201320c91ff17d",37.5758489,126.9036331,NA,NA,NA,NA
"2113",5816,"54da62fff9e39312",35.96241743,127.12610325,NA,NA,NA,NA
"2114",5817,"ec208570cb5a7122",35.2120789,129.0300629,NA,NA,NA,NA
"2115",5818,"639f54c4aa3fd7a1",37.4620535,126.6879274,"대한민국","인천광역시","남구","주안6동"
"2116",5819,"43d8d6e0784523aa",37.3253344,126.8610437,NA,NA,NA,NA
"2117",5820,"1063038b21f2df65",36.5048356,127.1664332,"대한민국","충청남도","공주시","의당면"
"2118",5821,"a2475c76af3e9a5e",37.0003375,126.9199454,NA,NA,NA,NA
"2119",5822,"3acfa35b125904e6",37.2830303,127.1442157,NA,NA,NA,NA
"2120",5823,"4b5cba96c5c43a97",37.828331,127.0550169,NA,NA,NA,NA
"2121",5824,"be1a9b113692e01f",37.5573198,127.154458,NA,NA,NA,NA
"2122",5825,"88106c90b1396a1e",36.8411298,127.0626403,NA,NA,NA,NA
"2123",5826,"9969115836dd8b8",35.2207611,128.1501424,NA,NA,NA,NA
"2124",5827,"3318a35a803b9e32",37.0083516,127.2607499,NA,NA,NA,NA
"2125",5828,"10811e1b36cb9803",37.5385714,126.9706201,NA,NA,NA,NA
"2126",5829,"620d525900942339",37.4037879,126.6753632,NA,NA,NA,NA
"2127",5830,"d2ba96e986fa568d",35.8506716,128.5181036,NA,NA,NA,NA
"2128",5831,"b6d8e17ba82f63f",35.5344794,129.3903993,NA,NA,NA,NA
"2129",5833,"77e0624744723871",37.6674143,127.0558604,NA,NA,NA,NA
"2130",5834,"66ed8e256794a135",35.1736602,128.8176929,NA,NA,NA,NA
"2131",5835,"f781e8ff99d69071",35.1599241,129.0288956,NA,NA,NA,NA
"2132",5837,"12858622cbd65d0b",37.5035367,126.7834622,NA,NA,NA,NA
"2133",5838,"4917a036895101e4",36.9641408,126.688104,NA,NA,NA,NA
"2134",5839,"1ab7c434bb5ed526",36.4150413,127.3363006,NA,NA,NA,NA
"2135",5840,"72dce54744ae833",37.5423449,126.866693,NA,NA,NA,NA
"2136",5841,"abe7d667232d22ee",37.5543942,126.8614098,NA,NA,NA,NA
"2137",5842,"1462eed612110692",35.84315021,128.61282556,NA,NA,NA,NA
"2138",5843,"3dd3123de470e798",35.2364399,128.8671232,NA,NA,NA,NA
"2139",5844,"2d3aee4a87621268",37.5036218,126.8837736,"대한민국","서울특별시","구로구","구로5동"
"2140",5845,"393906f9ae0b35c3",33.5154506,126.5081943,NA,NA,NA,NA
"2141",5846,"ee5567e1ce03f114",37.2487852,127.0280609,NA,NA,NA,NA
"2142",5847,"f8a802adc398e2b1",37.5540833,126.8634977,"","","",""
"2143",5848,"653483b0ed2093b9",37.5193795,126.8454424,"대한민국","서울특별시","양천구","신월2동"
"2144",5849,"269e33d802255cc2",37.3948123,126.9588922,NA,NA,NA,NA
"2145",5850,"b7d0d127e2b06f20",37.3048109,127.6417816,"대한민국","경기도","여주군","여주읍"
"2146",5851,"2766cf826d168836",35.5413202,128.7732989,NA,NA,NA,NA
"2147",5852,"7c25cbea734ae4de",36.5030427,127.248023,NA,NA,NA,NA
"2148",5853,"56341f1dd0af4c9f",36.4747438,127.1360108,NA,NA,NA,NA
"2149",5855,"69f98409f78146d2",37.2834679,126.8605564,NA,NA,NA,NA
"2150",5856,"69ecd38d347350c5",36.082611,129.3784227,NA,NA,NA,NA
"2151",5859,"3a6edd887831a712",36.5050840137338,127.267765726327,NA,NA,NA,NA
"2152",5860,"ebbf724ad27ba780",37.4070697,126.9438209,"대한민국","경기도","안양시","동안구"
"2153",5861,"6b7e87ed0e20f896",37.61455546,126.92022704,NA,NA,NA,NA
"2154",5862,"55e99d96d6dc26fa",35.6555371,129.350345,NA,NA,NA,NA
"2155",5865,"8085dba3c2b2b144",35.1953986,126.8974369,NA,NA,NA,NA
"2156",5867,"f5e315b6df1e66c3",36.0693058,128.4056018,NA,NA,NA,NA
"2157",5868,"aef02b81317623d6",36.8215601,128.6355733,"대한민국","경상북도","영주시","하망동"
"2158",5870,"dedd9f7f395c5cdd",37.6491985,126.6777415,NA,NA,NA,NA
"2159",5871,"f84a177cb917918f",37.6468731,127.2391854,NA,NA,NA,NA
"2160",5873,"1fbddafb8f269e59",37.5115859,126.6786363,NA,NA,NA,NA
"2161",5874,"c75ee5aedb372275",35.1165271,126.8984191,NA,NA,NA,NA
"2162",5875,"c87df32c93372c8",35.2514852,128.8742485,"대한민국","경상남도","김해시","구산동"
"2163",5876,"47073c2edff14b02",37.6031217,127.025712,NA,NA,NA,NA
"2164",5877,"4d3a4094c7649912",33.4991639,126.5518489,NA,NA,NA,NA
"2165",5878,"d60a2a15e91bee2b",36.7836482,127.5865834,NA,NA,NA,NA
"2166",5879,"c9aa9636353e8cad",37.7740804,126.7451747,NA,NA,NA,NA
"2167",5880,"9a846d01dc3c6539",35.3176756,129.0285238,NA,NA,NA,NA
"2168",5882,"99840c88c00086e0",37.4365967,126.7376624,NA,NA,NA,NA
"2169",5884,"a82b59bd88e27bfe",37.5480518,127.0706634,NA,NA,NA,NA
"2170",5885,"76dbfa86e2319b3f",37.4599828,126.7050598,NA,NA,NA,NA
"2171",5886,"c9adfbda7c7d9f8e",37.5045304,127.045253,"대한민국","서울특별시","강남구","역삼동"
"2172",5887,"2703ed918634874a",36.3720664,127.3639811,NA,NA,NA,NA
"2173",5888,"323b2d08b0f0523c",37.47714,127.0466732,NA,NA,NA,NA
"2174",5889,"29374b10e49345f4",37.2279082,127.0978596,NA,NA,NA,NA
"2175",5890,"41e135f1d3d6099c",37.8468314,127.7428011,NA,NA,NA,NA
"2176",5891,"54428ba446c1299a",35.7941506,127.1359178,NA,NA,NA,NA
"2177",5892,"da1ebc652914a0e7",37.4081313,126.9000196,NA,NA,NA,NA
"2178",5894,"6e73a6c643abecb8",37.6009233,126.9113997,"대한민국","서울특별시","은평구","신사동"
"2179",5895,"e622cc92670bc457",37.2095345,127.0547442,NA,NA,NA,NA
"2180",5896,"e03889e4d6f9239b",37.3076074,127.639289,"대한민국","경기도","여주군","여주읍"
"2181",5897,"ca76ce1a9da769bf",37.5049223,126.7087381,"대한민국","인천광역시","부평구","산곡2동"
"2182",5898,"f3057541ca1c4dbf",37.4900109014579,126.993905132024,NA,NA,NA,NA
"2183",5899,"f6523d1da29a7789",38.0800766,127.0740879,NA,NA,NA,NA
"2184",5901,"ca5ecf9f7db8e637",37.3821709,126.9311016,NA,NA,NA,NA
"2185",5903,"d9f219053bac0ebb",37.5947937,126.6689938,NA,NA,NA,NA
"2186",5907,"1ab5e5c3b736e882",37.4921048,126.9254852,NA,NA,NA,NA
"2187",5908,"d5efff6272bc199b",35.8187485,127.1259655,NA,NA,NA,NA
"2188",5909,"bc63bc586e83842f",35.1052819,128.9819202,NA,NA,NA,NA
"2189",5910,"55b8848b41328739",37.5291055,127.1420227,NA,NA,NA,NA
"2190",5911,"1bc4c2fb18bce4cc",37.5498376,126.669403,NA,NA,NA,NA
"2191",5912,"7475aae36eddbd48",37.5195588,127.1064653,"대한민국","서울특별시","송파구","잠실4동"
"2192",5913,"c019f54cda5eba9c",35.3555343,129.3528786,NA,NA,NA,NA
"2193",5914,"d7362b536bffbee2",37.441019,126.662395,"","","",""
"2194",5915,"7b10e3702631fd6d",37.4968942,126.7345821,NA,NA,NA,NA
"2195",5917,"ffda2abd9b21cef8",37.5633918,126.9161903,NA,NA,NA,NA
"2196",5919,"f3d71b41cc0c1251",35.0846312,128.8766928,NA,NA,NA,NA
"2197",5920,"3a37006bda9030cc",37.4646021,127.1286011,NA,NA,NA,NA
"2198",5921,"5a5cd4d8b5842cee",35.2105831,128.704452,"대한민국","경상남도","창원시","성산구"
"2199",5922,"e69005ec334753d5",35.1328272,128.7071063,NA,NA,NA,NA
"2200",5923,"8cd863c8595b4a50",37.5553894042969,126.872863769531,NA,NA,NA,NA
"2201",5925,"78cc85599c7f9b2d",37.6357369,127.0688353,"대한민국","서울특별시","노원구","하계2동"
"2202",5926,"706503b9f34c0eff",37.546147,126.8339062,NA,NA,NA,NA
"2203",5927,"7a3f30c64509d1eb",37.4129563,126.9088192,NA,NA,NA,NA
"2204",5929,"854a2916b86c495",36.9469307,126.6014629,NA,NA,NA,NA
"2205",5930,"29e238f4a66d2d28",37.284396,127.028253,NA,NA,NA,NA
"2206",5931,"3e54670fd861bcff",36.8892561,126.6447287,"대한민국","충청남도","당진시","수청동"
"2207",5933,"3cbd9d2f7f909c9e",37.5000253,126.907157,"대한민국","서울특별시","영등포구","신길5동"
"2208",5934,"cf24ac1380236837",37.2752914,127.0353327,NA,NA,NA,NA
"2209",5935,"63775376eb155cdb",35.2313247428598,128.496646252888,NA,NA,NA,NA
"2210",5937,"30796d0be670a2c3",37.6696154,126.783531,NA,NA,NA,NA
"2211",5938,"b391518190a810b6",34.8685058,128.6912812,"대한민국","경상남도","거제시","아주동"
"2212",5940,"2c5ce78d172f6a5a",34.9121025,128.6444481,NA,NA,NA,NA
"2213",5941,"b980bc641db18721",37.4838169,126.9821031,"","","",""
"2214",5942,"8f95f2371011afa5",37.6508755,126.6770248,"대한민국","경기도","김포시","장기동"
"2215",5944,"eba7374e7c6278e0",37.6194048,127.0616078,NA,NA,NA,NA
"2216",5945,"8a5f8d1f7a4cd0bf",36.9877631,126.917741,NA,NA,NA,NA
"2217",5946,"5d1db811d215dc85",35.8631043968292,128.553719429073,NA,NA,NA,NA
"2218",5947,"762091cfdb8a04af",35.151,128.6960416,NA,NA,NA,NA
"2219",5948,"aa3c9e08a2ec7de5",35.8438636243145,128.551685808457,NA,NA,NA,NA
"2220",5949,"750bd98e5291cd6a",37.2641011,127.0812857,NA,NA,NA,NA
"2221",5950,"d27a9f75ff89b7e",37.4341779,126.7515641,NA,NA,NA,NA
"2222",5951,"bd642b9296ca3ea9",35.1493197,128.7022412,NA,NA,NA,NA
"2223",5953,"a5d161d49c7171c2",37.5286258,126.6609575,"대한민국","인천광역시","서구","청라동"
"2224",5954,"57c3736f14c189ad",35.623078,126.7555198,NA,NA,NA,NA
"2225",5955,"41f00207b3d7a8ad",37.25295829,127.03739165,NA,NA,NA,NA
"2226",5956,"225c701018687f15",36.3002982,127.3426105,NA,NA,NA,NA
"2227",5957,"1c60b6d0bbbed08a",35.8472197,128.5275005,NA,NA,NA,NA
"2228",5958,"e5e02ecf104bbef7",37.6037463,127.1548996,NA,NA,NA,NA
"2229",5959,"7e2583f9a71d6045",36.3546308,127.3746684,NA,NA,NA,NA
"2230",5960,"b6178a9a189ef2b",35.8246536,127.160819,NA,NA,NA,NA
"2231",5961,"5d69847494a14a78",37.5094872,126.8286861,"대한민국","서울특별시","양천구","신정3동"
"2232",5962,"d6bdec619d6686e7",36.9633566,126.6871519,NA,NA,NA,NA
"2233",5963,"f98671fbfd7311d0",37.3115254,126.9859791,"대한민국","경기도","수원시","장안구"
"2234",5964,"a4a3bf4b6ec9600e",37.3470815,126.9390622,NA,NA,NA,NA
"2235",5966,"de227cb0687da661",35.83337048,127.16286554,NA,NA,NA,NA
"2236",5967,"6e4f8d7f5acbbcbc",37.6457781,126.927464,NA,NA,NA,NA
"2237",5969,"415cfb691cc9d59e",37.6214377,127.0123117,"대한민국","서울특별시","강북구","삼양동"
"2238",5970,"fe08023f92bdfa41",35.0348757,126.7183793,NA,NA,NA,NA
"2239",5971,"4f40c1152005a72f",35.207037,129.0897931,NA,NA,NA,NA
"2240",5972,"cf86f40038e209d5",36.7694171,127.0504714,NA,NA,NA,NA
"2241",5973,"7240e09d96b4a8f4",37.2024466356653,127.060066188683,NA,NA,NA,NA
"2242",5975,"a02aa216edd5533f",37.3662707,126.9610079,NA,NA,NA,NA
"2243",5977,"114cc4a30864a2c0",37.2786247,127.1545847,"대한민국","경기도","용인시","기흥구"
"2244",5978,"d3062ef3bada535a",33.4792808,126.4816466,NA,NA,NA,NA
"2245",5979,"95cc94a4f644979f",37.5395904,127.2176902,"대한민국","경기도","하남시","신장2동"
"2246",5980,"91ff41cb002437b9",37.9002434,127.0499291,"대한민국","경기도","동두천시","생연2동"
"2247",5982,"7e16fca87d04962f",37.0669376,127.0557295,NA,NA,NA,NA
"2248",5983,"d03c64e70dadbc4",35.9790964935118,128.969662782088,NA,NA,NA,NA
"2249",5984,"754a43d71b832987",37.71373473,127.18854125,NA,NA,NA,NA
"2250",5985,"35410ec21df9ec5",35.242204,128.8657656,NA,NA,NA,NA
"2251",5986,"67c3ea92920829b1",36.7726873,127.0175698,NA,NA,NA,NA
"2252",5987,"ecbbf3d4ff3553e",37.531641,126.8428374,NA,NA,NA,NA
"2253",5988,"4f4f47f97a52ec24",37.5034649,126.8925977,NA,NA,NA,NA
"2254",5989,"6c9e64df53926ce3",37.5903211,126.6758681,NA,NA,NA,NA
"2255",5991,"b58f050e00981179",35.2150793,128.846029,NA,NA,NA,NA
"2256",5993,"dc80135cd43cefaa",37.6562982,127.2826682,NA,NA,NA,NA
"2257",5994,"5025db61a5b0bec4",36.1632384,128.3426103,NA,NA,NA,NA
"2258",5996,"93a17bf922934eab",37.2785317,127.1457218,NA,NA,NA,NA
"2259",5997,"16545a9a876a1ee5",36.0113228,127.6633153,"대한민국","전라북도","무주군","무주읍"
"2260",6000,"2c7fe111ed10616",36.3603549,127.3644444,NA,NA,NA,NA
"2261",6002,"1849437730c89e73",36.7666964,127.0864309,NA,NA,NA,NA
"2262",6004,"bffb0ff5f8d55d96",36.7944593,126.461118,NA,NA,NA,NA
"2263",6006,"9a2eae8ee384ac38",37.511489,126.900491,NA,NA,NA,NA
"2264",6007,"3ec6f076a8be9354",35.1426008,126.9069049,"대한민국","광주광역시","남구","백운1동"
"2265",6009,"bdabcb53c19c10fd",33.494151,126.5313285,NA,NA,NA,NA
"2266",6010,"90bea096b83b7cd5",35.894404,128.6407113,NA,NA,NA,NA
"2267",6011,"b3981c695963fc65",37.6176862,126.6259811,NA,NA,NA,NA
"2268",6012,"60a5a119f1c2dac5",35.8782638,128.6200486,NA,NA,NA,NA
"2269",6014,"61dfb74d61ec7459",38.1899379,128.5558828,NA,NA,NA,NA
"2270",6015,"c49f6ac1fd99708b",35.3034417,128.5994341,NA,NA,NA,NA
"2271",6016,"371f073c5a0409a6",37.5604415,127.1976878,"대한민국","경기도","하남시","망월동"
"2272",6017,"c28de86bf0b09240",37.5579432,126.9180231,"대한민국","서울특별시","마포구","서교동"
"2273",6018,"403584b888137efc",35.1896912,129.1016286,NA,NA,NA,NA
"2274",6019,"76944d017ed801f1",37.3823802,126.7870993,NA,NA,NA,NA
"2275",6020,"2a86749b784b31ad",37.0162636,126.9153901,NA,NA,NA,NA
"2276",6021,"66f31a481baf6b68",37.4215572,126.751519,NA,NA,NA,NA
"2277",6022,"d04ef8699dea55e5",35.8588378,128.646213,NA,NA,NA,NA
"2278",6023,"a970b4f8da73bdac",35.2426415,129.0927223,NA,NA,NA,NA
"2279",6024,"bd193dc3ff922de4",37.4319671,127.2036792,NA,NA,NA,NA
"2280",6025,"50827c3ff43f180f",36.8092878,127.1470993,NA,NA,NA,NA
"2281",6027,"5cd29dce71d7c2f9",37.8128518,127.0570904,NA,NA,NA,NA
"2282",6028,"8c23a395f98d2278",35.9664289,129.3997222,NA,NA,NA,NA
"2283",6029,"d0a77b360f5a8920",35.8744504,128.5677403,NA,NA,NA,NA
"2284",6030,"a2561888add46b6a",37.3563132,126.9435606,NA,NA,NA,NA
